"Pakistan","","","Sinjavi (Balochistan)"
"Pakistan","","",""
"Pakistan","","Barkhan (Balochistan)","Barkhan (Balochistan)"
"Pakistan","","",""
"Pakistan","","Killa Saifullah (Balochistan)","Killa Saifullah (Balochistan)"
"Pakistan","","","Loiband (Balochistan)"
"Pakistan","","","Muslim Bagh (Balochistan)"
"Pakistan","","","Badini (Balochistan)"
"Pakistan","","","Kanmetharzai (Balochistan)"
"Pakistan","","","Shinki (Balochistan)"
"Pakistan","","",""
"Pakistan","","Loralai (Balochistan)","Loralai (Balochistan)"
"Pakistan","","","Bori (Balochistan)"
"Pakistan","","","Duki (Balochistan)"
"Pakistan","","","Mekhtar (Balochistan)"
"Pakistan","","",""
"Pakistan","","Musakhel (Balochistan)","Musakhel (Balochistan)"
"Pakistan","","","Drug (Balochistan)"
"Pakistan","","","Kingri (Balochistan)"
"Pakistan","","","Toisar (Balochistan)"
"Pakistan","","",""
"Pakistan","","Sherani (Balochistan)","Sherani (Balochistan)"
"Pakistan","","",""
"Pakistan","","Zhob (Balochistan)","Zhob (Balochistan)"
"Pakistan","","","Qamar Din Karez (Balochistan)"
"Pakistan","","","Ashwat (Balochistan)"
"Pakistan","","","Kashatu (Balochistan)"
"Pakistan","","","Sambaza (Balochistan)"
"Pakistan","","",""
"Pakistan","Azad Kashmir","Kotli (Azad Kashmir)","Kotli (Azad Kashmir)"
"Pakistan","","","Charoi (Azad Kashmir)"
"Pakistan","","","Fateh Pur Thakiala (Nakial) (Azad Kashmir)"
"Pakistan","","","Khui Rtta (Azad Kashmir)"
"Pakistan","","","Sehnsa (Azad Kashmir)"
"Pakistan","","","Dulia jattian (Azad Kashmir)"
"Pakistan","","",""
"Pakistan","","Mirpur (Azad Kashmir)","Mirpur (Azad Kashmir)"
"Pakistan","","","Dudyal (Azad Kashmir)"
"Pakistan","","",""
"Pakistan","","Bhimber (Azad Kashmir)","Bhimber (Azad Kashmir)"
"Pakistan","","","Barnala (Azad Kashmir)"
"Pakistan","","","Samahni (Azad Kashmir)"
"Pakistan","","",""
"Pakistan","","",""
"Pakistan","","Jhelum Valley (Azad Kashmir)","Chikar (Azad Kashmir)"
"Pakistan","","","Hattian Bala (Azad Kashmir)"
"Pakistan","","","Lipa (Azad Kashmir)"
"Pakistan","","",""
"Pakistan","","Muzaffarabad (Azad Kashmir)","Muzaffarabad (Azad Kashmir)"
"Pakistan","","","Patehka (Nasirabad) (Azad Kashmir)"
"Pakistan","","","garhi dopatta (Garhi Dopatta) (Azad Kashmir)"
"Pakistan","","",""
"Pakistan","","Neelum (Azad Kashmir)","Ath Muqam (Azad Kashmir)"
"Pakistan","","","Sharda (Azad Kashmir)"
"Pakistan","","",""
"Pakistan","","Bagh (Azad Kashmir)","Bagh (Azad Kashmir)"
"Pakistan","","","Dheerkot (Azad Kashmir)"
"Pakistan","","","Hari Gehal (Azad Kashmir)"
"Pakistan","","",""
"Pakistan","","Haveli (Azad Kashmir)","Haveli (Azad Kashmir)"
"Pakistan","","","Khurshid Abad (Azad Kashmir)"
"Pakistan","","","Mumtazabad (Azad Kashmir)"
"Pakistan","","",""
"Pakistan","","",""
"Pakistan","","Poonch (Azad Kashmir)","Abbaspur (Azad Kashmir)"
"Pakistan","","","Hajeera (Azad Kashmir)"
"Pakistan","","","Rawalakot (Azad Kashmir)"
"Pakistan","","","Thorar (Azad Kashmir)"
"Pakistan","","",""
"Pakistan","","Sudhnoti (Azad Kashmir)","Baloch (Azad Kashmir)"
"Pakistan","","","Mang (Azad Kashmir)"
"Pakistan","","","Pallandari (Azad Kashmir)"
"Pakistan","","","Tarar Khal (Azad Kashmir)"
"Pakistan","","",""
"Pakistan","Gilgit","Ghanche (GILGIT & BALTISTAN)","Daghoni (GILGIT & BALTISTAN)"
"Pakistan","","","Khaplu (GILGIT & BALTISTAN)"
"Pakistan","","","Mashabrum (GILGIT & BALTISTAN)"
"Pakistan","","","Chorbut (GILGIT & BALTISTAN)"
"Pakistan","","","Keris (GILGIT & BALTISTAN)"
"Pakistan","","","Haldi (GILGIT & BALTISTAN)"
"Pakistan","","",""
"Pakistan","","Rondu (GILGIT & BALTISTAN)","Rondu (GILGIT & BALTISTAN)"
"Pakistan","","",""
"Pakistan","","Shigar (GILGIT & BALTISTAN)","Shigar (GILGIT & BALTISTAN)"
"Pakistan","","",""
"Pakistan","","Skardu (GILGIT & BALTISTAN)","Skardu (GILGIT & BALTISTAN)"
"Pakistan","","","Gultari (GILGIT & BALTISTAN)"
"Pakistan","","","Gamba (GILGIT & BALTISTAN)"
"Pakistan","","",""
"Pakistan","","Kharmang (GILGIT & BALTISTAN)","Kharmang (GILGIT & BALTISTAN)"
"Pakistan","","",""
"Pakistan","","Astore (GILGIT & BALTISTAN)","Astore (GILGIT & BALTISTAN)"
"Pakistan","","","Shounter (GILGIT & BALTISTAN)"
"Pakistan","","",""
"Pakistan","","",""
"Pakistan","","Darel (GILGIT & BALTISTAN)","Darel (GILGIT & BALTISTAN)"
"Pakistan","","",""
"Pakistan","","Diamir (GILGIT & BALTISTAN)","Babusar (GILGIT & BALTISTAN)"
"Pakistan","","","Chilas (GILGIT & BALTISTAN)"
"Pakistan","","",""
"Pakistan","","Tangir (GILGIT & BALTISTAN)","Tangir (GILGIT & BALTISTAN)"
"Pakistan","","",""
"Pakistan","","",""
"Pakistan","","",""
"Pakistan","","Ghizer (GILGIT & BALTISTAN)","Punial (GILGIT & BALTISTAN)"
"Pakistan","","","Ishkoman (GILGIT & BALTISTAN)"
"Pakistan","","",""
"Pakistan","","Gilgit (GILGIT & BALTISTAN)","Gilgit (GILGIT & BALTISTAN)"
"Pakistan","","","Danyor (GILGIT & BALTISTAN)"
"Pakistan","","","Juglot (GILGIT & BALTISTAN)"
"Pakistan","","",""
"Pakistan","","Gupis-Yasin (GILGIT & BALTISTAN)","Gupis (GILGIT & BALTISTAN)"
"Pakistan","","","Yasin (GILGIT & BALTISTAN)"
"Pakistan","","","Phander (GILGIT & BALTISTAN)"
"Pakistan","","",""
"Pakistan","","",""
"Pakistan","","Hunza (GILGIT & BALTISTAN)","Aliabad (GILGIT & BALTISTAN)"
"Pakistan","","","Gojal (GILGIT & BALTISTAN)"
"Pakistan","","",""
"Pakistan","","Nagar (GILGIT & BALTISTAN)","Nagar (GILGIT & BALTISTAN)"
"Pakistan","","","Chalt (GILGIT & BALTISTAN)"
